Rouge1,Rouge2,RougeL,Bleu,Chrf,ChrfPlus,Meteor,Ter,Bert,WMS,SMS,Wisdm,Bleurt,Bart,BEM,LLM,Correctness,Consistency,Prometheus,TSim,Faithfullnes,Relevancy,RSim
968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,745.0,968.0,968.0,99.0,100.0,99.0,100.0,100.0,100.0,67.0,100.0,100.0
0.04601091846253982,0.0014158199105770491,0.0014158199105770491,0.8305660219729751,10.13911629959643,8.35062928764756,0.04070108938393542,0.0073049224656438075,0.1392756803764893,0.28414873136626856,0.14837374816585802,0.2511393471369395,-1.0692179054021835,0.006077901452707211,0.05734106644310731,0.018,0.4196876983923024,0.094,1.05,0.03,0.25,0.7153311822896623,0.7495994560579843
0.06267871816684148,0.008746332543729746,0.008746332543729746,1.9568319536370908,6.587107160796351,5.524658729132524,0.05125803241779284,0.003660898937983393,0.10766055849610373,0.16106284680509114,0.10720141154613551,0.15198015113320462,0.2187271775219934,0.006981863755796624,0.06115761180129196,0.0868994542647717,0.234457426612943,0.21215213819771664,0.2972941950052816,0.17144660799776532,0.3423527233795391,0.1678441711626313,0.029541709453452268
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000106371662589,-0.0929636657238006,-0.0609837770462036,-0.0868640765547752,0.0,-1.6367496252059937,4.813519955244538e-05,0.0286868028342723,0.0,0.1717802243638009,0.0,1.0,0.0,0.0,0.0,0.6871208974552037
0.0,0.0,0.0,0.0,4.756180262240681,3.9083585638403244,0.0,0.003831417624521,0.0624557342380285,0.18467594236135482,0.06986630707979201,0.1252581775188446,-1.2219110429286957,0.001693753286688325,0.04291133023798465,0.0,0.18810621204474098,0.0,1.0,0.0,0.0,0.7273153159926256,0.7331420992875417
0.0,0.0,0.0,0.0496050732342122,9.99011124006217,8.016621644000544,0.0227621238259536,0.0099009900990099,0.1278859674930572,0.3079653790424764,0.14035821706056595,0.2474404573440551,-1.0986566543579102,0.00396710996516095,0.0489509366452693,0.0,0.3958534925945862,0.0,1.0,0.0,0.0,0.7480969438887941,0.7474787289982239
0.08177243132732914,0.0,0.0,1.3241474080436395,15.314674750592298,12.387428635742118,0.0692044290834613,0.0099009900990099,0.20456526800990105,0.3957446800663742,0.20923375710844994,0.3623721599578857,-0.9372460246086122,0.007973977876391775,0.053110571578145,0.0,0.6245724648544733,0.0,1.0,0.0,0.5,0.7657885080465663,0.7677613574779913
0.4999999962500001,0.0952380916099774,0.0952380916099774,49.99999999999999,30.16531786571481,26.29155734888536,0.3814262023217246,0.0128331688055281,0.7056552171707153,0.7946593989496645,0.7056550979614258,0.7450225949287415,-0.046888530254364,0.0657216738248026,0.5864516496658325,0.7,0.8696291218299397,1.0,3.0,1.0,1.0,0.8797482146337742,0.8683481975277592
