Rouge1,Rouge2,RougeL,Bleu,Chrf,ChrfPlus,Meteor,Ter,Bert,WMS,SMS,Wisdm,Bleurt,Bart,Faithfullness,Relevancy,RSim,BEM,LLM,Correctness,Consistency,Prometheus,TSim
931.0,931.0,931.0,931.0,931.0,931.0,931.0,931.0,931.0,968.0,968.0,842.0,968.0,968.0,709.0,931.0,931.0,99.0,76.0,98.0,100.0,100.0,100.0
0.05819204142112943,0.00943627799652169,0.05611650499408153,0.13162497441160148,7.429987494090045,6.097375434643559,0.11662299556778863,0.010080684766147416,0.43138839078218816,0.5343992228814834,0.5312741410603604,0.5058776012026129,-0.6062906326895411,0.02994087384273538,0.8324021523227224,0.8667085687755264,0.8154262320491733,0.4320318244322382,0.7947368421052632,0.5736144730102585,0.7721163003663004,3.46,2.73
0.06557246157203228,0.020532646140870626,0.06298463333970869,0.5485366522173415,6.9145184833604985,5.722050506510226,0.09356552551013736,0.000360507556208393,0.1888167941594204,0.2851344221695804,0.2316062899906747,0.22429853096258565,0.49758532241455466,0.05583272707996507,0.2847768049286101,0.24529988806410125,0.04978791846557893,0.30822226939345915,0.17812709832559093,0.17980253832517323,0.3442532852155954,0.744271048704297,1.600852045857853
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0057882192713653,-0.0785810649394989,-2.220446049250313e-16,-0.0610384568572044,0.0,-1.5833709239959717,5.447368088628021e-05,0.0,0.0,0.6513771042252157,0.032748032361269,0.0,0.1759509803176212,0.0,1.0,0.0
0.0,0.0,0.0,1.0543157715170998e-11,2.664385759085747,2.1576510258462553,0.0487018120869042,0.0099009900990099,0.29999247193336487,0.35287696288360626,0.36350084096193314,0.3614915875,-0.9695270955562592,0.005355367418854475,0.75,0.8850979373115253,0.7811180217992936,0.1731974780559539,0.8,0.47426207472207216,0.6666666666666666,3.0,1.0
0.0399999982,0.0,0.0384615364201184,3.1425180558412045e-05,5.395314063784287,4.388120130778313,0.0986842105263157,0.0099781727471156,0.4533774852752685,0.5576501441121284,0.5495968759059906,0.5429716,-0.717749297618866,0.014157123655916651,1.0,0.9408590570678282,0.8219983240684858,0.3553097546100616,0.8,0.5862449884894516,1.0,4.0,4.0
0.0900566007306272,0.011661904902203,0.08695651931474485,0.01000869926019685,10.048499765849941,8.172134817427713,0.16031052964550502,0.0101522842639593,0.5775600969791412,0.7397337251443534,0.6969348788261414,0.6756607299999999,-0.35468032956123346,0.02886631035986005,1.0,0.9736387043106516,0.8507866624441982,0.6874628961086273,0.9,0.7164576222921952,1.0,4.0,4.0
0.5483870921071801,0.2432432387691746,0.483870963074922,8.388648362860879,50.37044400874795,44.87166880579526,0.6212349397590361,0.0137118114024536,0.8601908683776855,1.0,1.0,0.97825646,0.932183027267456,0.5626641931788365,1.0,1.0000000000000022,0.9408374633133012,0.9916969537734984,1.0,0.9620231385607192,1.0,4.0,5.0
