Rouge1,Rouge2,RougeL,Bleu,Chrf,Chrfplus,Meteor,Ter,Bert,WMS,SMS,Wisdm,Bleurt,Bart,BEM,Prometheus,Consistency,TSim,Faithfullness,Relevancy,Correctness,RSim,LLM
705.0,705.0,705.0,705.0,705.0,705.0,705.0,705.0,705.0,705.0,705.0,162.0,705.0,100.0,100.0,100.0,100.0,100.0,56.0,100.0,100.0,100.0,100.0
0.055769582561317296,0.022426573010381645,0.05285632333958162,2.2089411047467356,13.749995847237665,12.249780291826688,0.05649908209239151,0.0018419481364089045,0.17954075567140276,0.316084107979334,0.18975894105401267,0.4662918717942465,-0.9681794848108123,0.039678874338579646,0.2562709656357765,2.5,0.6048333333333333,1.41,0.8720238095238094,0.7024134508760025,0.5079486458894361,0.8003440520444891,0.48499999999999993
0.1361794992939304,0.07969995702113909,0.12930574631860148,6.3878425223422735,16.43230747917178,15.729787352974913,0.1299427348008236,0.0030702540373750654,0.22311108766085383,0.26277929821283097,0.22500201653907212,0.28571131854879317,0.44851281382026387,0.07553705516952186,0.2750231952878202,1.1503183573395337,0.4547929993726144,1.6086571349351537,0.2715296576404776,0.30025951415736535,0.2585473468784633,0.07372360996341647,0.4186618895693491
0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0602387734076725e-05,-0.1098558232188224,0.0,-0.109855830669403,0.0,-1.5433634519577026,0.0001540079583957,0.0383434742689132,1.0,0.0,0.0,0.0,0.0,0.1698980980469686,0.6795923921878746,0.0
0.0,0.0,0.0,0.0,4.887042022708649,3.865979381443299,0.0,0.0004997501249375,0.0355040431022644,0.139511376619339,0.0395568646490573,0.22191060706973076,-1.2795963287353516,0.00383911487100015,0.06443133018910879,1.0,0.0,0.0,1.0,0.7748062111158184,0.1932940053990799,0.7349164542778144,0.0
0.0,0.0,0.0,0.0,7.352941176470587,5.899559777571825,0.0,0.0007686395080707,0.0878007039427757,0.2395438402891159,0.0974690169095993,0.4582030922174454,-1.1176921129226685,0.0077966419049475,0.1125055290758609,3.0,1.0,1.0,1.0,0.8103583498813507,0.5884091062116366,0.7862122199776944,0.8
0.0,0.0,0.0,2.147691208915905,12.455447028857485,10.515321488440811,0.042016806722689,0.0015360983102918,0.230378121137619,0.3899107416174305,0.2394624948501587,0.7083931416273117,-0.7788776159286499,0.04695678874539585,0.3784764036536216,3.0,1.0,2.0,1.0,0.8586628112604966,0.7174473586827932,0.8607559895358294,0.8
0.9090909041322316,0.7499999953125,0.9090909041322316,75.62722459724606,90.65787592232267,91.67666714951432,0.8333333333333333,0.0338164251207729,0.9672992825508118,1.0,0.9672992825508118,1.0,0.8826035857200623,0.502201620787697,0.990181028842926,4.0,1.0,5.0,1.0,0.9672828420383888,0.9396760267813122,0.991386154132068,1.0
