Rouge1,Rouge2,RougeL,Bleu,Chrf,ChrfPlus,Meteor,Ter,Bert,WMS,SMS,Wisdm,Bleurt,Bart,Prometheus,Faithfullness,Relevancy,RSim,BEM,LLM,Correctness,Consistency,TSim
1541.0,1541.0,1541.0,1542.0,1542.0,1542.0,1542.0,1542.0,1542.0,1542.0,1542.0,1358.0,1542.0,1541.0,1542.0,1327.0,1541.0,1542.0,99.0,86.0,98.0,100.0,100.0
0.27176728507397363,0.10973844278968808,0.23676179447650464,7.1579820621408725,33.854310467534695,30.68115881625213,0.24515141251771594,0.009058786413861125,0.5919518584928182,0.6279939729779789,0.5743605015225346,0.6180833556520614,-0.4877100343853428,0.037770008030438625,3.4461738002594036,0.7488504922189926,0.8838785447082981,0.871124878193731,0.4320318244322382,0.7952325581395349,0.5720118489166848,0.7786758241758243,2.74
0.17182729987266582,0.13737350356687275,0.16031507901677067,10.38350969377272,17.561820710701284,16.741304521463796,0.1822043869720559,0.025953388929505935,0.23817130840331643,0.20339032118115663,0.22959340021559457,0.1969869439217297,0.4071220564348491,0.053588391516251194,0.8115936467935133,0.36290047895681443,0.16377170751448114,0.05989720295629347,0.30822226939345915,0.19786345109806852,0.17930074220732992,0.33080289914572053,1.6244346335842135
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0449211606984254e-05,-0.0544960424304008,0.0,-0.029573306441307,0.0,-1.5166996717453003,0.0001961444381644,1.0,0.0,0.0,0.6642313162261525,0.032748032361269,0.0,0.1759509803176212,0.0,0.0
0.159999997888,0.0,0.131147538027412,1.3882986924541592,22.054062909984147,19.55857923862775,0.10988484042305788,0.004288919453333375,0.4648826122283935,0.5308021600112234,0.42877407371997833,0.501395970582962,-0.8005211055278778,0.0098171228747607,3.0,0.5,0.8573405770771885,0.8408566742423945,0.1731974780559539,0.8,0.4742550887545507,0.5928571428571429,1.0
0.2641509398932005,0.0655737663316315,0.2222222202469136,3.395838485536303,33.6500017710906,30.165231264845673,0.21674386363198672,0.0099009900990099,0.6450521051883698,0.6439546518702933,0.6086968779563904,0.639642059803009,-0.5237721800804138,0.0215659798642293,4.0,1.0,0.9160407736377382,0.8820415871079026,0.3553097546100616,0.8,0.5862528279439662,1.0,3.5
0.3720930182801514,0.1578947319286705,0.321428566442921,8.512099171987394,44.40594068214788,40.165898613118685,0.333307997314382,0.0113511534236543,0.769850566983223,0.7538873119735827,0.7487513720989227,0.7673319429159164,-0.20451565086841583,0.0434789339599516,4.0,1.0,0.9654793307086948,0.9149535225821207,0.6874628961086273,0.9,0.7137712890065193,1.0,4.0
0.999999995,0.999999995,0.999999995,100.00000000000004,100.0,100.0,0.9375,1.0,1.0,1.0,1.0,1.0,0.9223015308380128,0.7053630010037039,5.0,1.0,1.0000000000000016,1.0000000000000002,0.9916969537734984,1.0,0.9620231385607192,1.0,5.0
